facility_id,facility_name,facility_type,address,city,state,zip,esd_procedure,created_at
HSOP101398,St George Regional Hospital St George Utah,Hospital/Clinic,652 S Medical Center Dr Ste 330,St George,Utah,84790,No,
HSOP101399,Intermountain Health St George Regional Hospital St George Utah,Hospital/Clinic,1380 E Medical Center Dr Ste 4100,St George,Utah,84790,No,
HSOP101400,Sanford Bemidji Main Clinic Bemidji Minnesota,Hospital/Clinic,1233 34th St Nw,Bemidji,Minnesota,56601,No,
HSOP101401,Bronson South Haven Hospital South Haven Michigan,Hospital/Clinic,955 S Bailey Ave,South Haven,Michigan,49090,No,
HSOP101402,Gastroenterology Associates Of Western Michigan Plc Wyoming Michigan,Hospital/Clinic,2093 Health Drive Sw,Wyoming,Michigan,49519,No,
HSOP101403,UNC Health Southeastern Lumberton North Carolina,Hospital/Clinic,4901 Dawn Dr Ste 3400,Lumberton,North Carolina,28360,No,
HSOP101404,Nashville Gastrointestinal Spec-Church Nashville Tennessee,Hospital/Clinic,2010 Church Street,Nashville,Tennessee,37203,No,
HSOP101405,Mary Washington Gastroenterology Fishersville Virginia,Hospital/Clinic,70 Medical Center Cir,Fishersville,Virginia,22939,No,
HSOP101406,Gastro Health Cincinnati Ohio,Hospital/Clinic,8231 Cornell Rd Ste 320,Cincinnati,Ohio,45249,No,
HSOP101407,Good Samaritan Endoscopy Center North Cincinnati Ohio,Hospital/Clinic,10600 Montgomery Rd,Cincinnati,Ohio,45242,No,
HSOP101408,Sutter Pacific Medical Group Sebastopol California,Hospital/Clinic,555 Petaluma Ave,Sebastopol,California,95472,No,
HSOP101410,St. Francis-Emory Healthcare-Columbus Columbus Georgia,Hospital/Clinic,2300 Manchester Expressway,Columbus,Georgia,31904,No,
HSOP101411,Northwell Health Physician Partners GI Great Neck New York,Hospital/Clinic,1010 Northern Blvd,Great Neck,New York,11021,No,
HSOP101412,Baptist Health Medical Center Malvern Arkansas,Hospital/Clinic,1001 Schneider Dr,Malvern,Arkansas,72104,No,
HSOP101413,Loyola Medicine Macneal Hospital Berwyn Illinois,Hospital/Clinic,3340 Oak Park Ave,Berwyn,Illinois,60402,No,
HSOP101414,Gastroenterology Associates Clive Iowa,Hospital/Clinic,1370 Nw 114th St,Clive,Iowa,50325,No,
HSOP101415,UM Baltimore Washington Medical Center Catonsville Maryland,Hospital/Clinic,700 Geipe Rd,Catonsville,Maryland,21228,No,
HSOP101416,UCHealth Yampa Valley Medical Center Steamboat Springs Colorado,Hospital/Clinic,940 Central Park Dr,Steamboat Springs,Colorado,80487,No,
HSOP101417,Skagit Regional Health Mount Vernon Washington,Hospital/Clinic,1400 E. Kincade Street,Mount Vernon,Washington,98274,No,
HSOP101418,McLaren Greater Lansing Hospital Lansing Michigan,Hospital/Clinic,4136 Legacy Pkwy,Lansing,Michigan,48911,No,
HSOP101419,Oak Ridge Gastroenterology Oak Ridge Tennessee,Hospital/Clinic,988 Oak Ridge Tpke Ste 200,Oak Ridge,Tennessee,37830,No,
HSOP101420,Carson Tahoe Health Carson City Nevada,Hospital/Clinic,1385 Vista Ln,Carson City,Nevada,89703,No,
HSOP101421,Intermountain Medical Center Salt Lake City Utah,Hospital/Clinic,6360 S 3000 E Ste 220,Salt Lake City,Utah,84121,No,
HSOP101422,Buffalo Medical Group Williamsville New York,Hospital/Clinic,325 Essjay Rd Ste 170,Williamsville,New York,14221,No,
HSOP101423,Jfk University Medical Center At Hackensack Meridian Health South Plainfield New Jersey,Hospital/Clinic,2509 Park Ave,South Plainfield,New Jersey,7080,No,
HSOP101424,Northern Light Mercy Hospital Princeton New Jersey,Hospital/Clinic,731 Alexander Rd,Princeton,New Jersey,8540,No,
HSOP101425,MedStar Washington Hospital Center College Park Maryland,Hospital/Clinic,7309 Baltimore Ave,College Park,Maryland,20740,No,
HSOP101426,Sutter Capitol Pavilion Sacramento California,Hospital/Clinic,2725 Capitol Ave,Sacramento,California,95816,No,
HSOP101427,Memorial Hospital Biloxi Ocean Springs Mississippi,Hospital/Clinic,3890 Bienville Blvd,Ocean Springs,Mississippi,39564,No,
HSOP101428,AdventHealth Port Charlotte Florida,Hospital/Clinic,18308 Murdock Cir Unit 101,Port Charlotte,Florida,33948,No,
HSOP101429,Northwell Health Jackson Heights New York,Hospital/Clinic,93-15 Roosevelt Ave.,Jackson Heights,New York,11372,No,
HSOP101430,Paul L Glassman Pc Brooklyn New York,Hospital/Clinic,2985 Quentin Rd,Brooklyn,New York,11229,No,
HSOP101431,Santa Cruz Gastroenterology Santa Cruz California,Hospital/Clinic,1662 Dominican Way,Santa Cruz,California,95065,No,
HSOP101432,Miriam Hospital Providence Rhode Island,Hospital/Clinic,44 W River St,Providence,Rhode Island,2904,No,
HSOP101433,Pascack Valley Medical Center Emerson New Jersey,Hospital/Clinic,466 Old Hook Road,Emerson,New Jersey,7630,No,
HSOP101435,Digestive Care Associates P.C. Edwardsville Pennsylvania,Hospital/Clinic,490 Northampton St,Edwardsville,Pennsylvania,18704,No,
HSOP101436,GI Alliance Saint Louis Missouri,Hospital/Clinic,11525 Olde Cabin Rd,Saint Louis,Missouri,63141,No,
HSOP101438,Chicago Lakeshore Medical Chicago Illinois,Hospital/Clinic,259 E Erie St Ste 2250,Chicago,Illinois,60611,No,
HSOP101439,McLeod Loris Seacoast Hospital Little River South Carolina,Hospital/Clinic,3980 Highway 9 E,Little River,South Carolina,29566,No,
HSOP101440,Fox Valley Surgical Specialists-Milestone Dr. Appleton Wisconsin,Hospital/Clinic,2000 E Milestone Dr,Appleton,Wisconsin,54913,No,
HSOP101441,Weirton Medical Center Weirton West Virginia,Hospital/Clinic,485 Colliers Way,Weirton,West Virginia,26062,No,
HSOP101442,McLeod Regional Medical Center Florence South Carolina,Hospital/Clinic,401 E Cheves St Ste 301,Florence,South Carolina,29506,No,
HSOP101443,Mercy Hospital Folsom Carmichael California,Hospital/Clinic,6555 Coyle Ave Ste 341,Carmichael,California,95608,No,
HSOP101444,Houston Methodist Tomball Texas,Hospital/Clinic,506 Graham Dr Ste 100,Tomball,Texas,77375,No,
HSOP101445,IU Health Gastroenterology - Bloomington Bloomington Indiana,Hospital/Clinic,550 Landmark Ave,Bloomington,Indiana,47403,No,
HSOP101446,Ascension Medical Group St. Vincent - Meridian Surgery Carmel Indiana,Hospital/Clinic,13430 N Meridian St Ste 275,Carmel,Indiana,46032,No,
HSOP101447,Swedish Issaquah Yakima Washington,Hospital/Clinic,3909 Creekside Loop,Yakima,Washington,98902,No,
HSOP101448,UnityPoint Health-Iowa Methodist Medical Center West Des Moines Iowa,Hospital/Clinic,5950 University Ave Ste 221,West Des Moines,Iowa,50266,No,
HSOP101449,Gastrocare Bridgewater New Jersey,Hospital/Clinic,1500 Mountain Top Rd,Bridgewater,New Jersey,8807,No,
HSOP101450,San Angelo Medical Center San Angelo Texas,Hospital/Clinic,4450 Sunset Dr,San Angelo,Texas,76901,No,
HSOP101451,Methodist Health Henderson Kentucky,Hospital/Clinic,1413 N Elm St Ste 204,Henderson,Kentucky,42420,No,
HSOP101452,Anaheim Regional Medical Center Anaheim California,Hospital/Clinic,1211 W La Palma Ave Ste 409,Anaheim,California,92801,No,
HSOP101453,Saint Agnes Medical Center Madera California,Hospital/Clinic,451 E Almond Ave,Madera,California,93637,No,
HSOP101455,Moberly Regional Medical Center Moberly Missouri,Hospital/Clinic,1513 Union Ave,Moberly,Missouri,65270,No,
HSOP101456,Lancaster Gastroenterology Inc Lancaster Pennsylvania,Hospital/Clinic,2112 Harrisburg Pike,Lancaster,Pennsylvania,17601,No,
HSOP101459,Ascension St. John Hospital Saint Clair Shores Michigan,Hospital/Clinic,29519 Harper Ave,Saint Clair Shores,Michigan,48081,No,
HSOP101460,The Jackson Clinic Jackson Tennessee,Hospital/Clinic,2863 Highway 45 Byp,Jackson,Tennessee,38305,No,
HSOP101461,Greater Baltimore Medical Center Baltimore Maryland,Hospital/Clinic,7505 Osler Dr,Baltimore,Maryland,21204,No,
HSOP101462,Providence Gastroenterology Southfield Michigan,Hospital/Clinic,22250 Providence Dr Ste 606,Southfield,Michigan,48075,No,
HSOP101463,Aurora Gastroenterology Milwaukee Wisconsin,Hospital/Clinic,9200 W Wisconsin Ave,Milwaukee,Wisconsin,53226,No,
HSOP101464,Piedmont Medical Center Rock Hill South Carolina,Hospital/Clinic,170 Amendment Ave,Rock Hill,South Carolina,29732,No,
HSOP101465,Prisma Health Baptist Hospital Columbia South Carolina,Hospital/Clinic,3 Richland Medical Park Dr Ste 120,Columbia,South Carolina,29203,No,
HSOP101466,DeTar Hospital Victoria Texas,Hospital/Clinic,605 E San Antonio Street,Victoria,Texas,77901,No,
HSOP101467,Northeastern Vermont Regional Hospital St. Johnsbury Vermont,Hospital/Clinic,"1290 Hospital Drive, Suite 1",St. Johnsbury,Vermont,5819,No,
HSOP101468,Shah Associates L L C Chickasha Oklahoma,Hospital/Clinic,2100 W Iowa Ave,Chickasha,Oklahoma,73018,No,
HSOP101469,Maury Regional Mid-South Endoscopy Center Columbia Tennessee,Hospital/Clinic,1222 Trotwood Avenue,Columbia,Tennessee,38401,No,
HSOP101470,Children'S Hospital Of South Carolina At Musc Charleston South Carolina,Hospital/Clinic,171 Ashley Ave,Charleston,South Carolina,29425,No,
HSOP101472,Henry Ford Hospital Detroit Michigan,Hospital/Clinic,Henry Ford Health System,Detroit,Michigan,48202,No,
HSOP101473,AHMC Anaheim Regional Medical Center Anaheim California,Hospital/Clinic,408 S Beach Blvd Ste 211,Anaheim,California,92804,No,
HSOP101474,"Illinois Gastroenterology Group, LLC Gurnee Illinois",Hospital/Clinic,20 Tower Ct Ste C,Gurnee,Illinois,60031,No,
HSOP101475,"Gi Partners Of Illinois, Llc Lake Barrington Illinois",Hospital/Clinic,22285 Pepper Rd.,Lake Barrington,Illinois,60010,No,
HSOP101476,Baptist Medical Center San Antonio Texas,Hospital/Clinic,621 Camden St,San Antonio,Texas,78215,No,
HSOP101477,Allegany Surgical Assoc Cumberland Maryland,Hospital/Clinic,12502 Willowbrook Rd,Cumberland,Maryland,21502,No,
HSOP101478,WellMed Gastroenterology Amarillo Texas,Hospital/Clinic,6833 Plum Creek Dr,Amarillo,Texas,79124,No,
HSOP101479,Yale New Haven Health Smilow Cancer Hospital New Haven Connecticut,Hospital/Clinic,35 Park St,New Haven,Connecticut,6519,No,
HSOP101480,Duke University Hospital Durham North Carolina,Hospital/Clinic,40 Medicine Circle,Durham,North Carolina,27710,No,
HSOP101482,Hca Florida West Hospital Pensacola Florida,Hospital/Clinic,2130 E Johnson Ave Ste 130,Pensacola,Florida,32514,No,
HSOP101483,University Hospitals Geneva Medical Center Geneva Ohio,Hospital/Clinic,870 W Main St # 201,Geneva,Ohio,44041,No,
HSOP101484,Cleveland Clinic Martin Health-Stuart Stuart Florida,Hospital/Clinic,1050 Se Monterey Rd,Stuart,Florida,34994,No,
HSOP101485,Utica Park Clinic Tulsa Oklahoma,Hospital/Clinic,8803 S 101st East Ave,Tulsa,Oklahoma,74133,No,
HSOP101486,Medical City Denton Denton Texas,Hospital/Clinic,"3304 Colorado Blvd, suite 202",Denton,Texas,76210,No,
HSOP101487,Methodist Hospitals Digestive Center Munster Indiana,Hospital/Clinic,9410 Calumet Ave Ste 401,Munster,Indiana,46321,No,
HSOP101488,Methodist Hospitals Digestive Center Highland Indiana,Hospital/Clinic,9731 Prairie Ave,Highland,Indiana,46322,No,
HSOP101489,Advanced Gastroenterology & Endoscopy Centers Port Orange Florida,Hospital/Clinic,1690 Dunlawton Ave Ste 120,Port Orange,Florida,32127,No,
HSOP101490,WellMed Gastroenterology Rockwall Texas,Hospital/Clinic,"3144 Horizon Rd Suite 210, ",Rockwall,Texas,75032,No,
HSOP101491,University Of Michigan Health-West Wyoming Michigan,Hospital/Clinic,2093 Health Dr Sw Ste 302,Wyoming,Michigan,49519,No,
HSOP101492,Memorial Healthcare Gastroenterology (Owosso) Owosso Michigan,Hospital/Clinic,721 N Shiawassee St Ste 202,Owosso,Michigan,48867,No,
HSOP101493,Waterford Surgical Center Waterford Michigan,Hospital/Clinic,"5220 Highland Road, Suite 100",Waterford,Michigan,48327,No,
HSOP101494,Ia Digestive Disease Ctr Clive Iowa,Hospital/Clinic,1378 Nw 124th St,Clive,Iowa,50325,No,
HSOP101495,Wellstar MCG Health Medical Center Augusta Georgia,Hospital/Clinic,1120 15th St,Augusta,Georgia,30912,No,
HSOP101496,Lehigh Valley Hospital-Cedar Crest-Jefferson Health Pottsville Pennsylvania,Hospital/Clinic,48 Tunnel Rd,Pottsville,Pennsylvania,17901,No,
HSOP101497,Ascension Saint Joseph Chicago Illinois,Hospital/Clinic,2800 N Sheridan Road,Chicago,Illinois,60657,No,
HSOP101498,HCA Florida Capital Gastroenterology Tallahassee Florida,Hospital/Clinic,2643 Care Dr Ste 206,Tallahassee,Florida,32325,No,
HSOP101499,University of Michigan Health-Sparrow Ionia Michigan,Hospital/Clinic,550 E Washington St,Ionia,Michigan,48846,No,
HSOP101500,BayCare Medical Group St Petersburg Florida,Hospital/Clinic,620 10th Street N.,St Petersburg,Florida,33705,No,
HSOP101502,Our Lady of the Lake Physician Group General Surgery Gonzales Louisiana,Hospital/Clinic,1014 Saint Clair Blvd,Gonzales,Louisiana,70737,No,
HSOP101503,Capital Digestive Care Chevy Chase Maryland,Hospital/Clinic,5550 Friendship Blvd,Chevy Chase,Maryland,20815,No,
HSOP101504,ChristianaCare Hospitals Newark Delaware,Hospital/Clinic,537 Stanton Christiana Rd,Newark,Delaware,19713,No,
HSOP101505,Virginia Mason Franciscan Health-St. Clare Hospital Tacoma Washington,Hospital/Clinic,1112 6th Ave,Tacoma,Washington,98405,No,
HSOP101506,Southwoods Physican Services Howland Ohio,Hospital/Clinic,8740 E Market St Suite 2,Howland,Ohio,44484,No,
HSOP101507,Trumbull Memorial Hospital Warren Ohio,Hospital/Clinic,1350 E Market St,Warren,Ohio,44483,No,
HSOP101508,Stamford Hospital Stamford Connecticut,Hospital/Clinic,32 Strawberry Hill Ct,Stamford,Connecticut,6902,No,
HSOP101509,Banner Estrella Medical Center Avondale Arizona,Hospital/Clinic,13065 W Mcdowell Rd,Avondale,Arizona,85392,No,
HSOP101510,UCHealth Medical Center of the Rockies Greeley Colorado,Hospital/Clinic,8225 W 20th St,Greeley,Colorado,80634,No,
HSOP101511,Borland-Groover Clinic Jacksonville Florida,Hospital/Clinic,4800 Belfort Rd,Jacksonville,Florida,32256,No,
HSOP101512,Ohio State University Wexner Medical Center Hilliard Ohio,Hospital/Clinic,3691 Ridge Mill Dr,Hilliard,Ohio,43026,No,
HSOP101513,Holzer Medical Center Gallipolis Ohio,Hospital/Clinic,100 Jackson Pike,Gallipolis,Ohio,45631,No,
HSOP101514,City Of Hope National Medical Center Duarte California,Hospital/Clinic,1500 Duarte Rd,Duarte,California,91010,No,
HSOP101515,Adventist Health Glendale California,Hospital/Clinic,222 W Eulalia St,Glendale,California,91204,No,
HSOP101516,North Texas Surgical Specialists Fort Worth Texas,Hospital/Clinic,800 8th Ave #306,Fort Worth,Texas,76104,No,
HSOP101517,Wellspan Medical Group York Pennsylvania,Hospital/Clinic,2350 Freedom Way Ste 200,York,Pennsylvania,17402,No,
HSOP101518,"Palmetto Endoscopy Suite, Llc Louisville Kentucky",Hospital/Clinic,1003n Dupont Sq 9a,Louisville,Kentucky,40207,No,
HSOP101519,Medstar St. Mary'S Hospital Leonardtown Maryland,Hospital/Clinic,25500 Point Lookout Rd,Leonardtown,Maryland,20650,No,
HSOP101520,Carilion Clinic General Surgery Christiansburg Virginia,Hospital/Clinic,2900 Lamb Cir,Christiansburg,Virginia,24073,No,
HSOP101521,Saint Luke'S South Hospital Overland Park Kansas,Hospital/Clinic,12330 Metcalf Ave Ste 420,Overland Park,Kansas,66213,No,
HSOP101522,Gastrointestinal and Liver Specialists of Tidewater Suffolk Virginia,Hospital/Clinic,5818 Harbour View Blvd,Suffolk,Virginia,23435,No,
HSOP101523,Mount Carmel St. Ann's Hospital Columbus Ohio,Hospital/Clinic,5965 E Broad St,Columbus,Ohio,43213,No,
HSOP101524,Alvarado Hospital Medical Center San Diego California,Hospital/Clinic,6699 Alvarado Rd Ste 2301,San Diego,California,92120,No,
HSOP101525,Arizona Center For Digestive Gilbert Arizona,Hospital/Clinic,2680 S Val Vista Dr Ste 116,Gilbert,Arizona,85295,No,
HSOP101526,Eastern Pennsylvania Gastroenterology Allentown Pennsylvania,Hospital/Clinic,1501 N Cedar Crest Blvd Ste 110,Allentown,Pennsylvania,18104,No,
HSOP101527,Sparrow Hospital Morehead City North Carolina,Hospital/Clinic,3500 Arendell St,Morehead City,North Carolina,28557,No,
HSOP101528,Maple Grove Endoscopy Center & Clinic maple Grove Minnesota,Hospital/Clinic,"10158 Niagara Lane North, Suites: #200",maple Grove,Minnesota,55377,No,
HSOP101529,Duly Health and Care Hinsdale Illinois,Hospital/Clinic,921 N Elm St Ste 310,Hinsdale,Illinois,60534,No,
HSOP101530,Baylor Scott and White Medical Center-Waxahachie Waxahachie Texas,Hospital/Clinic,1305 W Jefferson St Ste 120,Waxahachie,Texas,75165,No,
HSOP101531,Orlando Health Ocoee Florida,Hospital/Clinic,10000 W Colonial Dr Ste 289,Ocoee,Florida,34761,No,
HSOP101532,South Central Regional Medical Center Laurel Mississippi,Hospital/Clinic,1220 Jefferson St,Laurel,Mississippi,39440,No,
HSOP101533,Hunterdon Endosurgery Center Flemington New Jersey,Hospital/Clinic,1100 Wescott Dr,Flemington,New Jersey,8822,No,
HSOP101534,PeaceHealth Southwest Medical Center Vancouver Washington,Hospital/Clinic,505 Ne 87th Ave,Vancouver,Washington,98664,No,
HSOP101535,Andrea Tieng Md Inc Rancho Cucamonga California,Hospital/Clinic,10801 Foothill Blvd Ste 106,Rancho Cucamonga,California,91730,No,
HSOP101536,St. Lukes Clinic Meridian Idaho,Hospital/Clinic,"520 S. Eagle Rd., Suite 1241",Meridian,Idaho,83642,No,
HSOP101537,Gastro Health LLC Ft Myers Florida,Hospital/Clinic,7152 Coca Sabal Ln,Ft Myers,Florida,33908,No,
HSOP101538,Longview Regional Medical Center Longview Texas,Hospital/Clinic,700 Olympic Plaza Cir Ste 420,Longview,Texas,75605,No,
HSOP101539,Advocate Medical Group Park Ridge Illinois,Hospital/Clinic,1875 Dempster St Ste 280,Park Ridge,Illinois,60068,No,
HSOP101540,Gastroenterology Associates Of Rochester Llp Rochester New York,Hospital/Clinic,2440 Ridgeway Ave,Rochester,New York,14626,No,
HSOP101541,Northwestern Medicine Central DuPage Hospital Little Rock Arkansas,Hospital/Clinic,4301 W Markham St # 567,Little Rock,Arkansas,72205,No,
HSOP101542,Northwestern Medicine Central DuPage Hospital Chicago Illinois,Hospital/Clinic,259 E Erie St Ste 1600 Lavin Family Pavilion,Chicago,Illinois,60611,No,
HSOP101543,Hca Florida Kendall Hospital Homestead Florida,Hospital/Clinic,434 Washington Ave,Homestead,Florida,33030,No,
HSOP101544,Digestive Disease Clinic Tallahassee Florida,Hospital/Clinic,2400 Miccosukee Rd,Tallahassee,Florida,32308,No,
HSOP101545,HonorHealth Scottsdale Thompson Peak Scottsdale Arizona,Hospital/Clinic,8415 N Pima Rd,Scottsdale,Arizona,85258,No,
HSOP101546,Scripps Mercy Hospital San Diego California,Hospital/Clinic,4060 Fourth Avenue,San Diego,California,92103,No,
HSOP101547,Bozeman Health Deaconess Hospital Bozeman Montana,Hospital/Clinic,875 S Cottonwood Rd Ste 200,Bozeman,Montana,59718,No,
HSOP101548,Berkshire Medical Center Pittsfield Massachusetts,Hospital/Clinic,777 North St,Pittsfield,Massachusetts,1201,No,
HSOP101549,NYU Langone Hospitals Garden City New York,Hospital/Clinic,1103 Stewart Ave,Garden City,New York,11530,No,
HSOP101550,Cooperman Barnabas Medical Center West Orange New Jersey,Hospital/Clinic,745 Northfield Ave,West Orange,New Jersey,7052,No,
HSOP101551,Carle Foundation Hospital Urbana Illinois,Hospital/Clinic,602 W. University Avenue,Urbana,Illinois,61801,No,
HSOP101552,Indiana Regional Medical Center Indiana Pennsylvania,Hospital/Clinic,841 Hospital Rd,Indiana,Pennsylvania,15701,No,
HSOP101553,Texas Digestive Disease Plano Texas,Hospital/Clinic,3032 Communications Pkwy,Plano,Texas,75093,No,
HSOP101554,Sierra Endoscopy Center Grass Valley California,Hospital/Clinic,300 Sierra College Dr,Grass Valley,California,95945,No,
HSOP101555,Asheville Gastroenterology Asheville North Carolina,Hospital/Clinic,191 Biltmore Ave,Asheville,North Carolina,28801,No,
HSOP101556,Cheshire Medical Center Keene New Hampshire,Hospital/Clinic,590 Court St,Keene,New Hampshire,3431,No,
HSOP101557,Louisiana Endoscopy Center Baton Rouge Louisiana,Hospital/Clinic,9103 Jefferson Hwy,Baton Rouge,Louisiana,70809,No,
HSOP101558,Digestive Health Assoc-Texas Bedford Texas,Hospital/Clinic,1600 Central Dr,Bedford,Texas,76022,No,
HSOP101559,Norwood Endoscopy Center Cincinnati Ohio,Hospital/Clinic,379 Dixmyth Ave,Cincinnati,Ohio,45220,No,
HSOP101560,Baptist Health Louisville Kentucky,Hospital/Clinic,4001 Kresge Way,Louisville,Kentucky,40207,No,
HSOP101561,"Gastroenterology Specialties, P.C. & Lincoln Endoscopy Lincoln Nebraska",Hospital/Clinic,4545 R St,Lincoln,Nebraska,68503,No,
HSOP101562,Wilson Health Sidney Ohio,Hospital/Clinic,915 W Michigan St,Sidney,Ohio,45365,No,
HSOP101563,Health First AdventHealth Melbourne Florida,Hospital/Clinic,1223 Gateway Dr Ste 2b,Melbourne,Florida,32901,No,
HSOP101564,Monument Health Spearfish Clinic Spearfish South Dakota,Hospital/Clinic,1445 North Ave,Spearfish,South Dakota,57783,No,
HSOP101565,Dupont Hospital Fort Wayne Indiana,Hospital/Clinic,7900 W Jefferson Blvd,Fort Wayne,Indiana,46804,No,
HSOP101566,Mount Sinai Medical Center Miami Beach Florida,Hospital/Clinic,4302 Alton Rd,Miami Beach,Florida,33140,No,
HSOP101567,Dr Andrew E. Nullman Miami Florida,Hospital/Clinic,1190 Nw 95th St Ste 412,Miami,Florida,33150,No,
HSOP101568,Fairview Hospital Great Barrington Massachusetts,Hospital/Clinic,"29 Lewis Avenue, Ground",Great Barrington,Massachusetts,1230,No,
HSOP101569,Colleton Medical Center Walterboro South Carolina,Hospital/Clinic,901 Robertson Blvd,Walterboro,South Carolina,29488,No,
HSOP101570,Golden Valley Health Centers Turlock California,Hospital/Clinic,1199 Delbon Ave,Turlock,California,95382,No,
HSOP101571,Ascension Sacred Heart Emerald Coast Hospital Fort Walton Beach Florida,Hospital/Clinic,417a Racetrack Rd Nw,Fort Walton Beach,Florida,32547,No,
HSOP101572,Pavilion I at Paris Regional Paris Texas,Hospital/Clinic,865 Deshong Dr Paris,Paris,Texas,75460,No,
HSOP101573,Gastroenterology Specialists Canton Ohio,Hospital/Clinic,2726 Fulton Dr Nw,Canton,Ohio,44718,No,
HSOP101574,Scripps Health La Jolla California,Hospital/Clinic,9850 Genesee Ave,La Jolla,California,92037,No,
HSOP101575,Baton Rouge Clinic Baton Rouge Louisiana,Hospital/Clinic,7373 Perkins Rd,Baton Rouge,Louisiana,70808,No,
HSOP101576,Baptist Beaumont Gastroenterology Beaumont Texas,Hospital/Clinic,950 N 14th St Ste 100,Beaumont,Texas,77702,No,
HSOP101577,Christianacare Wilmington Hospital Wilmington Delaware,Hospital/Clinic,1500 Shallcross Ave,Wilmington,Delaware,19806,No,
HSOP101578,Henry County Medical Center Paris Tennessee,Hospital/Clinic,235 Tyson Ave,Paris,Tennessee,38242,No,
HSOP101579,AdventHealth Ormond Beach Florida,Hospital/Clinic,550 Memorial Cir,Ormond Beach,Florida,32174,No,
HSOP101580,AdventHealth Port Orange Florida,Hospital/Clinic,1185 Dunlawton Ave Ste 100,Port Orange,Florida,32127,No,
HSOP101581,Virtua Voorhees Hospital Philadelphia Pennsylvania,Hospital/Clinic,833 Chestnut St,Philadelphia,Pennsylvania,19107,No,
HSOP101582,Carolina Mountain Gastroenterology Endoscopy Center Hendersonville North Carolina,Hospital/Clinic,1032 Fleming St.,Hendersonville,North Carolina,28791,No,
HSOP101583,Baptist Health Baptist Hospital Miami Florida,Hospital/Clinic,9555 N Kendall Dr,Miami,Florida,33176,No,
HSOP101584,Florida Digestive Health Specialists Rockledge Florida,Hospital/Clinic,1009 Harvin Way,Rockledge,Florida,32955,No,
HSOP101585,Los Angeles General Medical Center Los Angeles California,Hospital/Clinic,8631 W 3rd St,Los Angeles,California,90048,No,
HSOP101587,Bronson Methodist Hospital Kalamazoo Michigan,Hospital/Clinic,601 John St Ste M-283,Kalamazoo,Michigan,49007,No,
HSOP101588,Banner Desert Medical Center Mesa Arizona,Hospital/Clinic,603 W Baseline Rd Ste 200,Mesa,Arizona,85210,No,
HSOP101589,Columbus Regional Medical Whiteville North Carolina,Hospital/Clinic,701 Jefferson St,Whiteville,North Carolina,28472,No,
HSOP101590,Medical Group of the Carolinas - Gastro Spartanburg South Carolina,Hospital/Clinic,853 N Church St Ste 620,Spartanburg,South Carolina,29303,No,
HSOP101591,Prisma Health GastroenterologyOconee Seneca South Carolina,Hospital/Clinic,107 Omni Dr Ste A,Seneca,South Carolina,29672,No,
HSOP101592,Flagstaff Medical Center Flagstaff Arizona,Hospital/Clinic,1215 N Beaver St,Flagstaff,Arizona,86001,No,
HSOP101593,Concord Hospital - Laconia Laconia New Hampshire,Hospital/Clinic,724 N Main St,Laconia,New Hampshire,3246,No,
HSOP101594,Andrew J Richards Harrisburg Pennsylvania,Hospital/Clinic,3907 N Front St,Harrisburg,Pennsylvania,17110,No,
HSOP101595,Sanford Wahpeton Clinic Wahpeton North Dakota,Hospital/Clinic,332 2nd Ave N,Wahpeton,North Dakota,58075,No,
HSOP101596,North Shore Gastroenterology Shelby North Carolina,Hospital/Clinic,200 W Grover St,Shelby,North Carolina,28150,No,
HSOP101597,Central Berkshire Gastro Richmond Virginia,Hospital/Clinic,7605 Forest Ave,Richmond,Virginia,23229,No,
HSOP101598,SSM Health St. Mary's Hospital Janesville Madison Wisconsin,Hospital/Clinic,700 S Park St,Madison,Wisconsin,53715,No,
HSOP101599,Banner Baywood Medical Center Mesa Arizona,Hospital/Clinic,6020 E Arbor Ave,Mesa,Arizona,85206,No,
HSOP101600,Rapid City Medical Center Rapid City South Dakota,Hospital/Clinic,2820 Mount Rushmore Rd,Rapid City,South Dakota,57701,No,
HSOP101601,Comprehensive Digestive Institute of Nevada Las Vegas Nevada,Hospital/Clinic,8530 W Sunset Rd,Las Vegas,Nevada,89113,No,
HSOP101602,St. Anthony Hospital Pendleton Pendleton Oregon,Hospital/Clinic,2474 S.W. Perkins Ave,Pendleton,Oregon,97801,No,
HSOP101603,North Arkansas Regional Medical Center Harrison Arkansas,Hospital/Clinic,604 N Spring Street,Harrison,Arkansas,72601,No,
HSOP101604,Indiana University Health Indianapolis Indiana,Hospital/Clinic,10421 E County Road 100 N,Indianapolis,Indiana,46234,No,
HSOP101605,Intermountain Health Alta View Hospital Sandy Utah,Hospital/Clinic,1393 E Sego Lily Dr,Sandy,Utah,84092,No,
HSOP101606,Corewell Health Pennock Hospital Hastings Michigan,Hospital/Clinic,1005 W Green St,Hastings,Michigan,49058,No,
HSOP101607,Prisma Health Upstate Surgical Associates Seneca South Carolina,Hospital/Clinic,100 Omni Dr Ste B,Seneca,South Carolina,29672,No,
HSOP101608,Willis-Knighton South & The Center For Women'S Health Shreveport Louisiana,Hospital/Clinic,1811 E Bert Kouns Ste 430,Shreveport,Louisiana,71105,No,
HSOP101609,Southwest Gastroenterology Albuquerque New Mexico,Hospital/Clinic,7788 Jefferson St Ne,Albuquerque,New Mexico,87109,No,
